stream_id,stream_name,time_parameter,binsize_minutes,stream_type,stream_content,description,parameter_id,name,unit,fill_value,display_name,standard_name,parameter_precision,parameter_function_id,parameter_function_map,data_product_identifier,description,data_level,data_product_type,parameter_type,value_encoding
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1760,cg_eng_gps_msg_date,1,empty,Cg Eng GPS Msg Date,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1761,cg_eng_gps_msg_time,1,empty,Cg Eng GPS Msg Time,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1762,cg_eng_gps_date,counts,0,Cg Eng GPS Date,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1763,cg_eng_gps_time,counts,0,Cg Eng GPS Time,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1764,cg_eng_gps_latstr,1,empty,Cg Eng GPS Latstr,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1765,cg_eng_gps_lonstr,1,empty,Cg Eng GPS Lonstr,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1766,cg_eng_gps_lat,degree_north,-9999999,Cg Eng GPS Lat,,6,,,,Engineering CPM Controller Status Data,,,quantity,float64
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1767,cg_eng_gps_lon,degree_east,-9999999,Cg Eng GPS Lon,,6,,,,Engineering CPM Controller Status Data,,,quantity,float64
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1768,cg_eng_gps_spd,Knots,-9999999,Cg Eng GPS Spd,,2,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1769,cg_eng_gps_cog,degrees,-9999999,Cg Eng GPS Cog,,2,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1770,cg_eng_gps_fix,counts,-9999999,Cg Eng GPS Fix,,0,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1771,cg_eng_gps_nsat,counts,-9999999,Cg Eng GPS Nsat,,0,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1772,cg_eng_gps_hdop,counts,-9999999,Cg Eng GPS Hdop,,2,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1773,cg_eng_gps_alt,m,-9999999,Cg Eng GPS Alt,,2,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1774,cg_eng_gps_last_update,s,-9999999,Cg Eng GPS Last Update,,3,,,,Engineering CPM Controller Status Data,,,quantity,float64
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1775,cg_eng_ntp_refid,1,empty,Cg Eng NTP Refid,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1776,cg_eng_ntp_offset,ms,-9999999,Cg Eng NTP Offset,,3,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1777,cg_eng_ntp_jitter,ms,-9999999,Cg Eng NTP Jitter,,3,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1778,cg_eng_pps_lock,1,empty,Cg Eng PPS Lock,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1779,cg_eng_pps_delta,us,-9999999,Cg Eng PPS Delta,,,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1780,cg_eng_pps_deltamin,us,-9999999,Cg Eng PPS Delta Min,,,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1781,cg_eng_pps_deltamax,us,-9999999,Cg Eng PPS Delta Max,,,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1782,cg_eng_pps_bad_pulse,counts,-9999999,Cg Eng PPS Bad Pulse,,,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1783,cg_eng_pps_timestamp,1,empty,Cg Eng PPS Timestamp,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1784,cg_eng_pps_last_update,s,-9999999,Cg Eng PPS Last Update,,3,,,,Engineering CPM Controller Status Data,,,quantity,float64
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1785,cg_eng_loadshed_status,1,empty,Cg Eng Loadshed Status,,,,,,Engineering CPM Controller Status Data,,,quantity,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1786,cg_eng_loadshed_last_update,s,-9999999,Cg Eng Loadshed Last Update,,3,,,,Engineering CPM Controller Status Data,,,quantity,float64
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1787,cg_eng_sbc_eth0,counts,-9999,Cg Eng SBC Eth0,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1788,cg_eng_sbc_eth1,counts,-9999,Cg Eng SBC Eth1,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1789,cg_eng_sbc_led0,counts,-9999,Cg Eng SBC LED0,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1790,cg_eng_sbc_led1,counts,-9999,Cg Eng SBC LED1,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1791,cg_eng_sbc_led2,counts,-9999,Cg Eng SBC LED2,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1792,cg_eng_sbc_gpo0,counts,-9999,Cg Eng SBC GPO0,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1793,cg_eng_sbc_gpo1,counts,-9999,Cg Eng SBC GPO1,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1794,cg_eng_sbc_gpo2,counts,-9999,Cg Eng SBC GPO2,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1795,cg_eng_sbc_gpo3,counts,-9999,Cg Eng SBC GPO3,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1796,cg_eng_sbc_gpo4,counts,-9999,Cg Eng SBC GPO4,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1797,cg_eng_sbc_gpio0,counts,-9999,Cg Eng SBC GPIO0,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1798,cg_eng_sbc_gpio1,counts,-9999,Cg Eng SBC GPIO1,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1799,cg_eng_sbc_gpio2,counts,-9999,Cg Eng SBC GPIO2,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1800,cg_eng_sbc_gpio3,counts,-9999,Cg Eng SBC GPIO3,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1801,cg_eng_sbc_gpio4,counts,-9999,Cg Eng SBC GPIO4,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1802,cg_eng_sbc_gpio5,counts,-9999,Cg Eng SBC GPIO5,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1803,cg_eng_sbc_fb1,counts,-9999,Cg Eng SBC FB1,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1804,cg_eng_sbc_fb2,counts,-9999,Cg Eng SBC FB2,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1805,cg_eng_sbc_ce_led,counts,-9999,Cg Eng SBC CE LED,,0,,,,Engineering CPM Controller Status Data,,,quantity,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1806,cg_eng_sbc_wdt,counts,-9999999,Cg Eng SBC WDT,,0,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1807,cg_eng_sbc_bid,counts,-9999999,Cg Eng SBC BID,,0,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,1808,cg_eng_sbc_bstr,counts,-9999999,Cg Eng SBC BSTR,,0,,,,Engineering CPM Controller Status Data,,,quantity,int32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2850,cg_eng_alarm_sys,1,empty,Alarm Sys,,,,,,Engineering CPM Controller Status Data,,,array<quantity>,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2851,cg_eng_alarm_ts,1,empty,Alarm Ts,,,,,,Engineering CPM Controller Status Data,,,array<quantity>,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2852,cg_eng_alarm_severity,1,empty,Alarm Severity,,,,,,Engineering CPM Controller Status Data,,,array<quantity>,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2853,cg_eng_alarm_at,1,-9999,Alarm At,,0,,,,Engineering CPM Controller Status Data,,,array<quantity>,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2854,cg_eng_alarm_pc,1,-9999,Alarm Pc,,0,,,,Engineering CPM Controller Status Data,,,array<quantity>,int16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2855,cg_eng_alarm_err,1,empty,Alarm Err,,,,,,Engineering CPM Controller Status Data,,,array<quantity>,string
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2856,cg_eng_pwrsys_main_v,1,-9999999,Pwrsys Main V,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2857,cg_eng_pwrsys_main_c,1,-9999999,Pwrsys Main C,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2858,cg_eng_pwrsys_b_chg,1,-9999999,Pwrsys B Chg,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2859,cg_eng_pwrsys_override,1,9999,Pwrsys Override,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint16
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2860,cg_eng_pwrsys_eflag1,1,9999999,Pwrsys Eflag1,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2861,cg_eng_pwrsys_eflag2,1,9999999,Pwrsys Eflag2,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2862,cg_eng_pwrsys_eflag3,1,9999999,Pwrsys Eflag3,,0,,,,Engineering CPM Controller Status Data,,,quantity,uint32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2863,cg_eng_pwrsys_b1_0,1,-9999999,Pwrsys B1 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2864,cg_eng_pwrsys_b1_1,1,-9999999,Pwrsys B1 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2865,cg_eng_pwrsys_b1_2,1,-9999999,Pwrsys B1 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2866,cg_eng_pwrsys_b2_0,1,-9999999,Pwrsys B2 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2867,cg_eng_pwrsys_b2_1,1,-9999999,Pwrsys B2 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2868,cg_eng_pwrsys_b2_2,1,-9999999,Pwrsys B2 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2869,cg_eng_pwrsys_b3_0,1,-9999999,Pwrsys B3 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2870,cg_eng_pwrsys_pv2_2,1,-9999999,Pwrsys Pv2 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2871,cg_eng_pwrsys_pv3_0,1,-9999999,Pwrsys Pv3 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2872,cg_eng_pwrsys_pv3_1,1,-9999999,Pwrsys Pv3 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2873,cg_eng_pwrsys_pv3_2,1,-9999999,Pwrsys Pv3 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2874,cg_eng_pwrsys_pv4_0,1,-9999999,Pwrsys Pv4 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2875,cg_eng_pwrsys_pv4_1,1,-9999999,Pwrsys Pv4 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2876,cg_eng_pwrsys_pv4_2,1,-9999999,Pwrsys Pv4 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2877,cg_eng_pwrsys_wt1_0,1,-9999999,Pwrsys Wt1 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2878,cg_eng_pwrsys_wt1_1,1,-9999999,Pwrsys Wt1 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2879,cg_eng_pwrsys_wt1_2,1,-9999999,Pwrsys Wt1 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2880,cg_eng_pwrsys_wt2_0,1,-9999999,Pwrsys Wt2 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2881,cg_eng_pwrsys_wt2_1,1,-9999999,Pwrsys Wt2 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2882,cg_eng_pwrsys_wt2_2,1,-9999999,Pwrsys Wt2 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2883,cg_eng_pwrsys_fc1_0,1,-9999999,Pwrsys Fc1 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2884,cg_eng_pwrsys_fc1_1,1,-9999999,Pwrsys Fc1 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2885,cg_eng_pwrsys_fc1_2,1,-9999999,Pwrsys Fc1 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2886,cg_eng_pwrsys_fc2_0,1,-9999999,Pwrsys Fc2 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2887,cg_eng_pwrsys_fc2_1,1,-9999999,Pwrsys Fc2 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2888,cg_eng_pwrsys_fc2_2,1,-9999999,Pwrsys Fc2 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2889,cg_eng_pwrsys_temp,1,-9999999,Pwrsys Temp,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2890,cg_eng_pwrsys_fc_level,1,-9999999,Pwrsys Fc Level,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2891,cg_eng_pwrsys_swg_0,1,-9999999,Pwrsys Swg 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2892,cg_eng_pwrsys_swg_1,1,-9999999,Pwrsys Swg 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2893,cg_eng_pwrsys_swg_2,1,-9999999,Pwrsys Swg 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2894,cg_eng_pwrsys_cvt_0,1,-9999999,Pwrsys Cvt 0,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2895,cg_eng_pwrsys_cvt_1,1,-9999999,Pwrsys Cvt 1,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2896,cg_eng_pwrsys_cvt_2,1,-9999999,Pwrsys Cvt 2,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2897,cg_eng_pwrsys_cvt_3,1,-9999999,Pwrsys Cvt 3,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2898,cg_eng_pwrsys_cvt_4,1,-9999999,Pwrsys Cvt 4,,4,,,,Engineering CPM Controller Status Data,,,quantity,float32
507,cg_cpm_eng_cpm_recovered,7,20160,Engineering,Status Data,Engineering CPM Controller Status Data,2899,cg_eng_pwrsys_last_update,1,-9999999,Pwrsys Last Update,,4,,,,Engineering CPM Controller Status Data,,,quantity,float64
